Country,Plant Name,Latitude,Longitude,Location Accuracy,Plant Type,Within_60_Miles
United States,Dan E Karn power station,43.644996,-83.84007,exact,Oil & Gas,False
United States,Dan River Steam Station,36.4862,-79.7208,exact,Oil & Gas,False
United States,Dansby power station,30.7217,-96.4608,exact,Oil & Gas,False
United States,Dave Gates generating station,46.104713,-112.8766,exact,Oil & Gas,False
United States,Dave Gates generating station,46.104713,-112.8766,exact,Oil & Gas,False
United States,Dave Gates generating station,46.104713,-112.8766,exact,Oil & Gas,False
United States,De Pere energy center,44.44861,-88.07204,exact,Oil & Gas,False
United States,Decatur energy center,34.6292,-87.0214,exact,Oil & Gas,False
United States,Deer Creek station,44.290833,-96.52667,exact,Oil & Gas,False
United States,E B Harris Electric generating plant,32.381352,-86.57437,exact,Oil & Gas,False
United States,E B Harris Electric generating plant,32.381352,-86.57437,exact,Oil & Gas,False
United States,ESC Harrison County power station,39.287039,-80.32287,exact,Oil & Gas,False
United States,ESC Tioga County power station,41.767213,-77.03539,exact,Oil & Gas,False
United States,Earl F. Wisdom Generating Station,43.1606,-95.2569,exact,Oil & Gas,False
United States,Eastman cogeneration facility,32.4481,-94.6903,exact,Oil & Gas,False
United States,Ector County energy center,32.069167,-102.5856,exact,Oil & Gas,False
United States,Ector County energy center,32.069167,-102.5856,exact,Oil & Gas,False
United States,Effingham County Power Project,32.277252,-81.28441,exact,Oil & Gas,False
United States,El Centro power station,32.802222,-115.54,exact,Oil & Gas,False
United States,El Centro power station,32.802222,-115.54,exact,Oil & Gas,False
United States,El Centro power station,32.802222,-115.54,exact,Oil & Gas,False
United States,Electrifarm power station,42.4407,-92.4205,exact,Oil & Gas,False
United States,Electrifarm power station,42.4407,-92.4205,exact,Oil & Gas,False
United States,Electrifarm power station,42.4407,-92.4205,exact,Oil & Gas,False
United States,Elk Station power plant,33.865,-101.8433,exact,Oil & Gas,False
United States,Elk Station power plant,33.865,-101.8433,exact,Oil & Gas,False
United States,Elk Station power plant,33.865,-101.8433,exact,Oil & Gas,False
United States,Ellwood power station,34.431419,-119.9001,exact,Oil & Gas,False
United States,Emery Station power plant,43.094,-93.29222,exact,Oil & Gas,False
United States,Empire energy center,37.1385,-94.1041,exact,Oil & Gas,False
United States,Empire energy center,37.1385,-94.1041,exact,Oil & Gas,False
United States,Empire energy center,37.1385,-94.1041,exact,Oil & Gas,False
United States,Empire energy center,37.1385,-94.1041,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Emporia energy center,38.445883,-96.06525,exact,Oil & Gas,False
United States,Encogeneration power station,48.746,-122.486,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Energy Shelby County power station,39.2794,-88.4772,exact,Oil & Gas,False
United States,Essex power station,36.868206,-89.84017,exact,Oil & Gas,False
United States,Exira power station,41.514365,-94.91973,exact,Oil & Gas,False
United States,Exira power station,41.514365,-94.91973,exact,Oil & Gas,False
United States,Exira power station,41.514365,-94.91973,exact,Oil & Gas,False
United States,ExxonMobil Beaumont Refinery power station,30.0636,-94.0753,exact,Oil & Gas,False
United States,ExxonMobil Beaumont Refinery power station,30.0636,-94.0753,exact,Oil & Gas,False
United States,ExxonMobil Beaumont Refinery power station,30.0636,-94.0753,exact,Oil & Gas,False
United States,FGE Texas I power station,32.308611,-101.0261,exact,Oil & Gas,False
United States,FGE Texas II power station,32.309167,-101.0242,exact,Oil & Gas,False
United States,Ferndale generating station,48.828996,-122.6851,exact,Oil & Gas,False
United States,Formosa Utility Venture power station,28.6917,-96.5417,exact,Oil & Gas,False
United States,Formosa Utility Venture power station,28.6917,-96.5417,exact,Oil & Gas,False
United States,Fort Dodge power station,37.7328,-99.9497,exact,Oil & Gas,False
United States,Fox energy center,44.3204,-88.20889,exact,Oil & Gas,False
United States,Freedom power project,39.103333,-88.85898,exact,Oil & Gas,False
United States,Freestone energy center,31.8907,-96.1131,exact,Oil & Gas,False
United States,Freestone energy center,31.8907,-96.1131,exact,Oil & Gas,False
United States,Freestone energy center,31.8907,-96.1131,exact,Oil & Gas,False
United States,Fulton (AR) power station,33.6094,-93.7924,exact,Oil & Gas,False
United States,G2 Net-Zero power plant,29.8148514427567,-93.3584862813269,approximate,Oil & Gas,False
United States,Garden City power station,37.9703,-100.8956,exact,Oil & Gas,False
United States,Garden City power station,37.9703,-100.8956,exact,Oil & Gas,False
United States,Garden City power station,37.9703,-100.8956,exact,Oil & Gas,False
United States,General Electric Plastic power station,32.310226,-86.52542,exact,Oil & Gas,False
United States,George M Sullivan Generation Plant 2,61.229713,-149.7167,exact,Oil & Gas,False
United States,George M Sullivan Generation Plant 2,61.229713,-149.7167,exact,Oil & Gas,False
United States,George M Sullivan Generation Plant 2,61.229713,-149.7167,exact,Oil & Gas,False
United States,Gerald Andrus power station,33.35,-91.1167,exact,Oil & Gas,False
United States,Gibson City energy center,40.4705,-88.3987,exact,Oil & Gas,False
United States,Gibson City energy center,40.4705,-88.3987,exact,Oil & Gas,False
United States,Gleason Generating Facility,36.2454,-88.612,exact,Oil & Gas,False
United States,Gleason Generating Facility,36.2454,-88.612,exact,Oil & Gas,False
United States,Gleason Generating Facility,36.2454,-88.612,exact,Oil & Gas,False
United States,Goldendale generating station,45.8114,-120.833,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Goose Creek energy center,40.106931,-88.59987,exact,Oil & Gas,False
United States,Graham power station,33.1344,-98.6117,exact,Oil & Gas,False
United States,Graham power station,33.1344,-98.6117,exact,Oil & Gas,False
United States,Grand Tower energy center,37.6577,-89.51116,exact,Oil & Gas,False
United States,Grand Tower energy center,37.6577,-89.51116,exact,Oil & Gas,False
United States,Grays Harbor energy facility,46.9692,-123.48,exact,Oil & Gas,False
United States,Great Bend Sunflower power station,38.41,-98.8689,exact,Oil & Gas,False
United States,Green Station,37.6466778,-87.5014028,exact,Oil & Gas,False
United States,Green Station,37.6466778,-87.5014028,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Greene County Steam Plant,32.6017,-87.7811,exact,Oil & Gas,False
United States,Gregory power facility,27.88929,-97.25842,exact,Oil & Gas,False
United States,Griffith Energy power station,35.054029,-114.1333,exact,Oil & Gas,False
United States,Groton generating station,45.3735,-98.09869,exact,Oil & Gas,False
United States,Groton generating station,45.3735,-98.09869,exact,Oil & Gas,False
United States,Guernsey power station,39.9364,-81.5354,exact,Oil & Gas,False
United States,Guernsey power station,39.9364,-81.5354,exact,Oil & Gas,False
United States,Guernsey power station,39.9364,-81.5354,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,Gulf Clean Energy Center,30.5661,-87.2244,exact,Oil & Gas,False
United States,H Allen Franklin Combined Cycle power station,32.6078,-85.0975,exact,Oil & Gas,False
United States,H Allen Franklin Combined Cycle power station,32.6078,-85.0975,exact,Oil & Gas,False
United States,H Allen Franklin Combined Cycle power station,32.6078,-85.0975,exact,Oil & Gas,False
United States,Hallam power station,40.558652,-96.78618,exact,Oil & Gas,False
United States,Halyard Henderson energy center,32.07,-95.68347,exact,Oil & Gas,False
United States,Halyard Henderson energy center,32.07,-95.68347,exact,Oil & Gas,False
United States,Halyard Wharton energy center,29.265,-96.3963,exact,Oil & Gas,False
United States,Halyard Wharton energy center,29.265,-96.3963,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hamlet Generating Facility,34.842311,-79.73609,exact,Oil & Gas,False
United States,Hanging Rock energy facility,38.5731,-82.7833,exact,Oil & Gas,False
United States,Hanging Rock energy facility,38.5731,-82.7833,exact,Oil & Gas,False
United States,Hardin County Peaking Facility,30.3038,-94.2526,exact,Oil & Gas,False
United States,Hardin County Peaking Facility,30.3038,-94.2526,exact,Oil & Gas,False
United States,Harrington Station,35.29816,-101.747,exact,Oil & Gas,False
United States,Harrington Station,35.29816,-101.747,exact,Oil & Gas,False
United States,Harrington Station,35.29816,-101.747,exact,Oil & Gas,False
United States,Harrison County power project,32.3958,-94.4367,exact,Oil & Gas,False
United States,Harry D Mattison power station,36.1855,-94.2841,exact,Oil & Gas,False
United States,Harry D Mattison power station,36.1855,-94.2841,exact,Oil & Gas,False
United States,Harry D Mattison power station,36.1855,-94.2841,exact,Oil & Gas,False
United States,Harry D Mattison power station,36.1855,-94.2841,exact,Oil & Gas,False
United States,Hartwell energy facility,34.339588,-82.81987,exact,Oil & Gas,False
United States,Hartwell energy facility,34.339588,-82.81987,exact,Oil & Gas,False
United States,Hermiston generating plant,45.8042,-119.37,exact,Oil & Gas,False
United States,Hermiston generating plant,45.8042,-119.37,exact,Oil & Gas,False
United States,Hermiston power project,45.794046,-119.3133,exact,Oil & Gas,False
United States,Heskett Station,46.8669,-100.8836,exact,Oil & Gas,False
United States,Heskett Station,46.8669,-100.8836,exact,Oil & Gas,False
United States,Hillabee energy center,33.000669,-85.90328,exact,Oil & Gas,False
United States,Hinds energy facility,32.378969,-90.21991,exact,Oil & Gas,False
United States,Hobbs generating station,32.728333,-103.3094,exact,Oil & Gas,False
United States,Hog Bayou energy center,30.7478,-88.0575,exact,Oil & Gas,False
United States,Holland energy facility,39.223144,-88.75841,exact,Oil & Gas,False
United States,Indeck Niles energy center,41.862114,-86.22139,exact,Oil & Gas,False
United States,Indeck Oswego energy center,43.471745,-76.49347,exact,Oil & Gas,False
United States,Ingleside cogeneration power station,27.882778,-97.24278,exact,Oil & Gas,False
United States,Intermountain power station,39.509731,-112.5802,exact,Oil & Gas,False
United States,Intermountain power station,39.509731,-112.5802,exact,Oil & Gas,False
United States,International Paper Savannah Mill,32.100354,-81.12425,exact,Oil & Gas,False
United States,Interstate power station,39.8233,-89.5891,exact,Oil & Gas,False
United States,Island Street Peaking Plant,44.2761,-88.2658,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J K Smith power station,37.8833,-84.1017,exact,Oil & Gas,False
United States,J Lamar Stall Unit power station,32.51947,-93.76013,exact,Oil & Gas,False
United States,J Robert Massengale power station,33.6039,-101.8408,exact,Oil & Gas,False
United States,James River power station,37.108611,-93.26194,exact,Oil & Gas,False
United States,James River power station,37.108611,-93.26194,exact,Oil & Gas,False
United States,James River power station,37.108611,-93.26194,exact,Oil & Gas,False
United States,James River power station,37.108611,-93.26194,exact,Oil & Gas,False
United States,Jasper power station,32.3594,-81.1242,exact,Oil & Gas,False
United States,Jim Bridger Steam Plant,41.73808,-108.787,exact,Oil & Gas,False
United States,Jim Bridger Steam Plant,41.73808,-108.787,exact,Oil & Gas,False
United States,Jim Bridger Steam Plant,41.73808,-108.787,exact,Oil & Gas,False
United States,Jim Bridger Steam Plant,41.73808,-108.787,exact,Oil & Gas,False
United States,John R Kelly power station,29.6461,-82.3208,exact,Oil & Gas,False
United States,John R Kelly power station,29.6461,-82.3208,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John S Rainey power station,34.347734,-82.77448,exact,Oil & Gas,False
United States,John Sevier Fossil Plant,36.3767,-82.9639,exact,Oil & Gas,False
United States,John Twitty Energy Center,37.151706,-93.38804,exact,Oil & Gas,False
United States,John Twitty Energy Center,37.151706,-93.38804,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Johnsonville Fossil Plant,36.0278,-87.9861,exact,Oil & Gas,False
United States,Jones power station,33.5239,-101.7392,exact,Oil & Gas,False
United States,Jones power station,33.5239,-101.7392,exact,Oil & Gas,False
United States,Jones power station,33.5239,-101.7392,exact,Oil & Gas,False
United States,Jones power station,33.5239,-101.7392,exact,Oil & Gas,False
United States,Jonesboro City Water & Light power station,35.848561,-90.72538,exact,Oil & Gas,False
United States,Jonesboro City Water & Light power station,35.848561,-90.72538,exact,Oil & Gas,False
United States,Jonesboro City Water & Light power station,35.848561,-90.72538,exact,Oil & Gas,False
United States,Kalkaska CT 1 power station,44.6889,-85.2019,exact,Oil & Gas,False
United States,Kemper County power station,32.7976,-88.606,exact,Oil & Gas,False
United States,Kemper County power station,32.7976,-88.606,exact,Oil & Gas,False
United States,Kemper County power station,32.7976,-88.606,exact,Oil & Gas,False
United States,Kemper County power station,32.7976,-88.606,exact,Oil & Gas,False
United States,Kiamichi energy facility,34.6831,-95.9349,exact,Oil & Gas,False
United States,Kiamichi energy facility,34.6831,-95.9349,exact,Oil & Gas,False
United States,King City power plant,36.225,-121.1278,exact,Oil & Gas,False
United States,Kinmundy power station,38.7619,-89.0128,exact,Oil & Gas,False
United States,Kinmundy power station,38.7619,-89.0128,exact,Oil & Gas,False
United States,Klamath cogeneration plant,42.173889,-121.8106,exact,Oil & Gas,False
United States,Knox Lee power station,32.3766,-94.6415,exact,Oil & Gas,False
United States,L V Sutton Combined Cycle power station,34.283056,-77.98528,exact,Oil & Gas,False
United States,L V Sutton Combined Cycle power station,34.283056,-77.98528,exact,Oil & Gas,False
United States,L V Sutton Combined Cycle power station,34.283056,-77.98528,exact,Oil & Gas,False
United States,Lackawanna energy center,41.471389,-75.54417,exact,Oil & Gas,False
United States,Lackawanna energy center,41.471389,-75.54417,exact,Oil & Gas,False
United States,Lackawanna energy center,41.471389,-75.54417,exact,Oil & Gas,False
United States,Lake Charles power station,30.272631,-93.29906,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lakefield Junction power station,43.798439,-94.84145,exact,Oil & Gas,False
United States,Lamar power project,33.6308,-95.59,exact,Oil & Gas,False
United States,Lamar power project,33.6308,-95.59,exact,Oil & Gas,False
United States,Lansing Smith Generating Plant,30.2686,-85.7003,exact,Oil & Gas,False
United States,Laredo power station,27.5667,-99.5089,exact,Oil & Gas,False
United States,Laredo power station,27.5667,-99.5089,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lawrence County Station,38.8003,-86.4511,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lee energy facility,41.8287,-89.4054,exact,Oil & Gas,False
United States,Lieberman power station,32.7047,-93.9597,exact,Oil & Gas,False
United States,Lieberman power station,32.7047,-93.9597,exact,Oil & Gas,False
United States,Limon generating station,39.2038,-103.7005,exact,Oil & Gas,False
United States,Limon generating station,39.2038,-103.7005,exact,Oil & Gas,False
United States,Lincoln Land energy center,39.5788,-89.57984,exact,Oil & Gas,False
United States,Lincoln Land energy center,39.5788,-89.57984,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Lonesome Creek Station,47.796667,-103.5786,exact,Oil & Gas,False
United States,Long Ridge Energy Terminal Power Plant,39.704887,-80.84185,exact,Oil & Gas,False
United States,Luna energy facility,32.299349,-107.7834,exact,Oil & Gas,False
United States,MEC North power station,42.233559,-84.96234,exact,Oil & Gas,False
United States,MEC South power station,42.237103,-84.95915,exact,Oil & Gas,False
United States,MEPI GT Facility,37.2175,-88.8661,exact,Oil & Gas,False
United States,MEPI GT Facility,37.2175,-88.8661,exact,Oil & Gas,False
United States,MEPI GT Facility,37.2175,-88.8661,exact,Oil & Gas,False
United States,MEPI GT Facility,37.2175,-88.8661,exact,Oil & Gas,False
United States,MEPI GT Facility,37.2175,-88.8661,exact,Oil & Gas,False
United States,Maddox power station,32.714224,-103.3015,exact,Oil & Gas,False
United States,Maddox power station,32.714224,-103.3015,exact,Oil & Gas,False
United States,Maine Independence power station,44.8242,-68.7094,exact,Oil & Gas,False
United States,Manchief Electric generating station,40.217143,-103.685,exact,Oil & Gas,False
United States,Manchief Electric generating station,40.217143,-103.685,exact,Oil & Gas,False
United States,Mankato energy center,44.1988,-94.003,exact,Oil & Gas,False
United States,Mansfield Mill power station,32.1575,-93.5562,exact,Oil & Gas,False
United States,Marion Plant,37.619747,-88.95311,exact,Oil & Gas,False
United States,Marion Plant,37.619747,-88.95311,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshall energy facility,37.0286,-88.3958,exact,Oil & Gas,False
United States,Marshfield Utilities Gas Plant,44.634722,-90.13444,exact,Oil & Gas,False
United States,Massena energy facility,44.9503,-74.8928,exact,Oil & Gas,False
United States,McCartney power station,37.248431,-93.17084,exact,Oil & Gas,False
United States,McCartney power station,37.248431,-93.17084,exact,Oil & Gas,False
United States,McClellan (AR) power station,33.5648,-92.7917,exact,Oil & Gas,False
United States,McIntosh (AL) power station,31.2546,-88.0299,exact,Oil & Gas,False
United States,McIntosh (AL) power station,31.2546,-88.0299,exact,Oil & Gas,False
United States,McIntosh (AL) power station,31.2546,-88.0299,exact,Oil & Gas,False
United States,McIntosh (AL) power station,31.2546,-88.0299,exact,Oil & Gas,False
United States,McIntosh Combined Cycle Facility,32.3478,-81.1817,exact,Oil & Gas,False
United States,McIntosh Combined Cycle Facility,32.3478,-81.1817,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McIntosh Steam Plant,32.356287,-81.16835,exact,Oil & Gas,False
United States,McWilliams power station,31.400255,-86.47645,exact,Oil & Gas,False
United States,McWilliams power station,31.400255,-86.47645,exact,Oil & Gas,False
United States,Michigan power station,43.9375,-86.425,exact,Oil & Gas,False
United States,Mid-Georgia cogeneration facility,32.4856,-83.6039,exact,Oil & Gas,False
United States,Midland cogeneration Venture,43.5861,-84.2242,exact,Oil & Gas,False
United States,Montpelier Electric generating station,40.6206,-85.3057,exact,Oil & Gas,False
United States,Montpelier Electric generating station,40.6206,-85.3057,exact,Oil & Gas,False
United States,Montpelier Electric generating station,40.6206,-85.3057,exact,Oil & Gas,False
United States,Montpelier Electric generating station,40.6206,-85.3057,exact,Oil & Gas,False
United States,Mooreland power station,36.43725,-99.22543,exact,Oil & Gas,False
United States,Mooreland power station,36.43725,-99.22543,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan Creek power station,32.3358,-100.9156,exact,Oil & Gas,False
United States,Morgan energy center,34.6397,-87.0639,exact,Oil & Gas,False
United States,Morrow Generating Plant,31.2186,-89.394,exact,Oil & Gas,False
United States,Moselle power station,31.528,-89.3004,exact,Oil & Gas,False
United States,Moselle power station,31.528,-89.3004,exact,Oil & Gas,False
United States,Moselle power station,31.528,-89.3004,exact,Oil & Gas,False
United States,Moselle power station,31.528,-89.3004,exact,Oil & Gas,False
United States,Moselle power station,31.528,-89.3004,exact,Oil & Gas,False
United States,Motiva Enterprises Port Arthur Refinery power station,29.888462,-93.95098,exact,Oil & Gas,False
United States,Mustang Station (TX),32.974554,-102.7436,exact,Oil & Gas,False
United States,NET Odessa SN1 power plant,31.8624903472596,-102.367418721832,approximate,Oil & Gas,False
United States,NRG Rockford I power station,42.238558,-89.1012,exact,Oil & Gas,False
United States,NRG Rockford I power station,42.238558,-89.1012,exact,Oil & Gas,False
United States,NRG Rockford II energy center,42.2383,-89.1011,exact,Oil & Gas,False
United States,Naughton Power Plant,41.7581,-110.5983,exact,Oil & Gas,False
United States,Neil Simpson Power Plants,44.28791,-105.384,exact,Oil & Gas,False
United States,Nelson energy center,41.774417,-89.60653,exact,Oil & Gas,False
United States,Nelson energy center,41.774417,-89.60653,exact,Oil & Gas,False
United States,Nelson energy center,41.774417,-89.60653,exact,Oil & Gas,False
United States,Nelson energy center,41.774417,-89.60653,exact,Oil & Gas,False
United States,Nemadji Trail energy center,46.64469,-92.018286,approximate,Oil & Gas,False
United States,Nichols power station,35.283357,-101.7464,exact,Oil & Gas,False
United States,Nichols power station,35.283357,-101.7464,exact,Oil & Gas,False
United States,Nichols power station,35.283357,-101.7464,exact,Oil & Gas,False
United States,Nikiski cogenerationeration power station,60.676539,-151.3777,exact,Oil & Gas,False
United States,Niland Gas Turbine Plant,33.238842,-115.5045,exact,Oil & Gas,False
United States,Niland Gas Turbine Plant,33.238842,-115.5045,exact,Oil & Gas,False
United States,Nodaway power station,40.2877,-94.7913,exact,Oil & Gas,False
United States,Nodaway power station,40.2877,-94.7913,exact,Oil & Gas,False
United States,Nueces Bay power station,27.819412,-97.4192,exact,Oil & Gas,False
United States,Odessa-Ector power plant,31.8403,-102.3264,exact,Oil & Gas,False
